"Le singe et le leopard, kuvitus Lafontainen tarinaan 182",Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Anne Boleyn,Sinebrychoffin taidemuseo,1919,Hjalmar Linderin lahjoituskokoelma
Ratsastaja (Hevoset),Ateneum,1998,Viiva ja väri -ryhmän arkistokokoelma
Mätänemistilassa oleva poron raato,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Vene rannalla,Ateneum,1999,Eino Mikkolan exlibris-kokoelmat
Suutari talon edustalla,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Suutari talon edustalla,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Keinussa,Ateneum,1904,Antellin kokoelmat
Vanha mies karvalakki päässä,Ateneum,1911,Hovingin kokoelma
Peili,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
Corn. Poelenburgh,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Corn. Poelenburgh,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Kolme omenaa,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
Pelipöydän ääressä; herroja ja naisia pelipöydän ympärillä,Ateneum,1945,August ja Lydia Keirknerin taidekokoelma
Näyttelijä Nakamura Fukusuke näytelmässä Ise meisho (Isen kuuluisat näkymät),Ateneum,1908,Antellin kokoelmat
A-moll C-dur,Kiasma,2003,Skopin kokoelma
Kaksi hevosta,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Kaksi hevosta,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Suuri teatteri,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
Vanha pariskunta matkalla,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Vanha pariskunta matkalla,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Kahvilusikat 8 kpl,Sinebrychoffin taidemuseo,no date,Beatrice Granbergin kokoelma
Nicol. Rockox.,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Nicol. Rockox.,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Elviira Ruokokoski,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
Kellari sateessa ja hämärässä,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Dire Straits,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Rankkasade,Ateneum,1994,Suomen Säästöpankki Oy:n taidekokoelma
Silfverstolpe-sukuun kuuluva mies,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
Alaston,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
Miehen muotokuva,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
Ranskalainen talonpoikaisnainen,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
Päätös,Kiasma,2003,Skopin kokoelma
nimetön (maisema),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Miehen pää,Ateneum,1998,Viiva ja väri -ryhmän arkistokokoelma
Kylvyssä,Ateneum,1997,Kokoelma Igor Eriksson
Istuva nainen,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
Mies interiöörissä,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
Lot tyttärineen,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Lot tyttärineen,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Karkea jäljennös Jacques Callot´n Ylimystö-sarjasta,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Karkea jäljennös Jacques Callot´n Ylimystö-sarjasta,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Villihanhet,Ateneum,2003,Holger ja Anita Sprangerin testamenttikokoelma
Kylvyn jälkeen (Renoir),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Hietalahden satama,Ateneum,1919,Antellin kokoelmat
Hietalahden satama,Ateneum,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Neljä rintakuvaa,Ateneum,1908,Antellin kokoelmat
Kalevi Kaleva,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Talonpoikaishäät,Ateneum,1938,Ahlströmin kokoelma
Miehen muotokuva,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
Turbaanipäinen mies (taiteilijan isä),Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Turbaanipäinen mies (taiteilijan isä),Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
nimetön ; luonnos,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Sarastus,Ateneum,2003,Skopin kokoelma
"Kustaa Vaasa, puolivartalokuva",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
"Kustaa Vaasa, puolivartalokuva",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Historioitsija Nicolas Lefevre,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Historioitsija Nicolas Lefevre,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
nimetön (maisema),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
haarukka,Sinebrychoffin taidemuseo,no date,Beatrice Granbergin kokoelma
Josef ja Potifarin vaimo,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Josef ja Potifarin vaimo,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Mors et Vita - Elämä ja kuolema -allegoria,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Mors et Vita - Elämä ja kuolema -allegoria,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
II muotokuva Kehitysaluesarjasta,Kiasma,2003,Skopin kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Luonnoksia,Ateneum,2011,Mukka
Apostoli Jakob nuorempi,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Apostoli Jakob nuorempi,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
no title,Ateneum,1998,Utagawaha Monjinkai Societyn lahjoituskokoelma
Soittoa ja seurustelua,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
nimetön (maisema) ; nuoruuden työ,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
"Menestystä, vaikutusvaltaa, romantiikkaa ja loistoa",Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Le billet doux (Rakkauskirje),Sinebrychoffin taidemuseo,1893,Antellin kokoelmat
Le billet doux (Rakkauskirje),Sinebrychoffin taidemuseo,1893,H. F. Antellin testamenttikokoelma
Ajureita,Ateneum,1931,Ahlströmin kokoelma
Satyyri yllättää nukkuvan nymfin - Juppiter ja Antiope,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Satyyri yllättää nukkuvan nymfin - Juppiter ja Antiope,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Tuula puusängyssä,Ateneum,2011,Mukka
Sininen abstraktio,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
Gentilini ja malli,Ateneum,2010,Rolando ja Siv Pieraccinin kokoelma
Omakuva ja haave,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Kaiteella istuva sotilas,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Kaiteella istuva sotilas,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Luonnos Porin kirkon lasimaalauksia varten,Ateneum,1933,Ahlströmin kokoelma
Herttarouva (pelikortti),Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Herttarouva (pelikortti),Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Alpheios ja Arethusa,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Alpheios ja Arethusa,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Arkhimedes piirtämässä hiekkaan,Ateneum,1917,Aspelin-Haapkylän kokoelma
"Rakastavaiset ja kuolema, kuvitus Francois Villonin teoksiin",Ateneum,2012,Risto Vilhunen
Koivuja veden varrella,Ateneum,1919,Arvid Souranderin lahja
luonnoslehtiö,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
"Ukko, jolla on raidallinen punainen liivi ja harmaa hattu, luonnos Kansallisteatterin freskomaalausta varten",Ateneum,1930,Alfred Kordelinin Säätiön talletuskokoelma
Jacob de Brenck,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Jacob de Brenck,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Askel,Ateneum,no date,Tuomo Sepon kokoelma
Monumentti,Ateneum,no date,Tuomo Sepon kokoelma
"Näyttelijät Ichikawa Danjuro VIII, Ichikawa Kodanji IV ja Ichinojo näytelmässä Banzuiin Chobee",Ateneum,1908,Antellin kokoelmat
Musta romanssi / Kuva I,Ateneum,no date,Rolando ja Siv Pieraccinin kokoelma
no title,Ateneum,2010,Rolando ja Siv Pieraccinin kokoelma
"""Nään outojen toisiaan tervehtivän aivan kuin löytäen ystävän...""",Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Seitsemän veljeksen kuvitusta,Ateneum,1934,Ahlströmin kokoelma
Hevonen,Kiasma,2003,Skopin kokoelma
Avannolla,Ateneum,1902,Antellin kokoelmat
"Pääsiäismuna, venäläinen",Sinebrychoffin taidemuseo,2007,Susanne Lindgrénin lahjoituskokoelma
Kalkkiuuni - Le four a chaux,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Kalkkiuuni - Le four a chaux,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
no title,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
no title,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Kannellinen maljakko,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
Aamutunnelma Porvoon saaristosta,Ateneum,1940,Arvid Souranderin lahja
Suomalainen talonpoika,Ateneum,1919,Antellin kokoelmat
Suomalainen talonpoika,Ateneum,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
"Profeetta Elia, venäläinen ikoni",Sinebrychoffin taidemuseo,1980,Sara Hildén
Auringonlasku merenlahdella,Ateneum,1916,Antellin kokoelmat
"Madonna ja lapsi, luonnos suihkukaivoa varten",Ateneum,1923,Antellin kokoelmat
Tuntematon,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Tuntematon,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Rukous,Ateneum,2011,Mukka
"Georg Nordberg, kirkkoherra, puolivartalok. soikiossa",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
"Georg Nordberg, kirkkoherra, puolivartalok. soikiossa",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Kerran kesässä,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Hahmoja,Ateneum,no date,Tuomo Sepon kokoelma
Originaalipiirustus Vänrikki Stoolin tarinain kuvitukseen,Ateneum,1903,Antellin kokoelmat
Teloitus Asturiassa,Ateneum,no date,Rolando ja Siv Pieraccinin kokoelma
Piiritanssi kirkon ympärillä,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Piiritanssi kirkon ympärillä,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Tytön pää (Gertrud Gadd),Ateneum,1931,Ahlströmin kokoelma
Kuntohiihtäjät,Ateneum,2012,Torvinin kokoelma
Grande Fêtes des Mutilés (juliste),Ateneum,1920,Hjalmar Linderin lahjoituskokoelma
nimetön ; luonnos,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Luonnos tuntemattoman taiteilijan muistomerkiksi,Kiasma,2003,Skopin kokoelma
Omakuva,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
P. Justinan marttyyrikuolema,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
P. Justinan marttyyrikuolema,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Exlibris Bibliotheca E.I.Lib. Bar. Á. Bulow,Ateneum,1999,Eino Mikkolan exlibris-kokoelmat
Kuppi ja vati,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
Kukkia,Ateneum,no date,Rolando ja Siv Pieraccinin kokoelma
Taiteilija ja malli,Ateneum,2014,Rolando ja Siv Pieraccinin kokoelma
Maisema,Ateneum,2010,Rolando ja Siv Pieraccinin kokoelma
St. Albrecht 1937,Ateneum,1997,Kokoelma Igor Eriksson
Rautatien kasvillisuutta,Ateneum,no date,Rolando ja Siv Pieraccinin kokoelma
Apostolien marttyyrikuolema,Sinebrychoffin taidemuseo,1923,Antellin kokoelmat
Sauvez votre bébé. La Mort le guette. (juliste),Ateneum,1920,Hjalmar Linderin lahjoituskokoelma
nimetön ; luonnos,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Vapaaherratar Maria Sofia Juliana von Blixen,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
Saksin ruhtinatar Maria Ferdinanda,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Saksin ruhtinatar Maria Ferdinanda,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Riciulina - Metzetin / Balli di Sfessania -sarja,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Riciulina - Metzetin / Balli di Sfessania -sarja,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Kielteisiä näköaloja ; N-1999-243:1-2,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Haapanapari ja heinätavikoiras,Ateneum,2003,Beatrice Granbergin kokoelma
Berberitanssijattaret (Les Danseuses Berbères),Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
Kesän vehreyttä,Ateneum,1994,Suomen Säästöpankki Oy:n taidekokoelma
Miehen muotokuva,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
Tanskan kuningatar Lovisa Augusta,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
Lapinpöllö,Ateneum,2003,Beatrice Granbergin kokoelma
luonnoslehtiö,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Vihreät omenat ja samppanjalasi,Ateneum,2005,Yrjö ja Nanny Kauniston kokoelma
Näyttelijät Kataoka Ichizo ja Ichikawa Danzo VI näytelmässä Kasane ogi chiyo no matsuwaka (Tuhatvuotinen odotus),Ateneum,1908,Antellin kokoelmat
Nainen muulin selässä (La femme montée sur le mulet),Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Nainen muulin selässä (La femme montée sur le mulet),Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Rantakahvila,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
Matkamaalauksia,no publisher,no date,Markus Heikkerön arkisto
François de le Boe Sylvius,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
François de le Boe Sylvius,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Pientä valmistelua I,Kiasma,2003,Skopin kokoelma
"Sisäkuva, St. Julien le Pauvre",Ateneum,2005,Yrjö ja Nanny Kauniston kokoelma
Neljä talonpoikaa mäellä,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Neljä talonpoikaa mäellä,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Danae,Sinebrychoffin taidemuseo,1893,Antellin kokoelmat
Danae,Sinebrychoffin taidemuseo,1893,H. F. Antellin testamenttikokoelma
Jänkämaisema,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Grand Kermesse des Fleurs (juliste),Ateneum,1920,Hjalmar Linderin lahjoituskokoelma
Lautanen,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
Järvimaisema ja harjuja,Ateneum,1917,Ivar Hörhammerin lahjoituskokoelma
Rishikesh Himalajan juurella,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
Sadesää,Kiasma,2013,Markus Heikkerön kokoelma
Florentius I,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Florentius I,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Jacobus Triglandius,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Jacobus Triglandius,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Perunalautanen,Ateneum,no date,Tuomo Sepon kokoelma
Lehdetön puu,Ateneum,1998,Viiva ja väri -ryhmän arkistokokoelma
nimetön (maisema),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
nimetön (omakuva?),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Oraakkeli,Kiasma,1998,Kouri-kokoelma
Nimetön,Kiasma,2014,Kansan Sivistysrahaston Päivi ja Paavo Lipposen rahaston taidekokoelma
Tuoreita ja kuivia kukkia,Ateneum,2010,Rolando ja Siv Pieraccinin kokoelma
Hâtez la victoire en souscrivant à l'emprunt de la défense nationale (juliste),Ateneum,1920,Hjalmar Linderin lahjoituskokoelma
"26 opetusmallia, ihmisten päitä ja jäseniä, sidottu vihkoksi",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
"26 opetusmallia, ihmisten päitä ja jäseniä, sidottu vihkoksi",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Rintamalla,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
Ladot,Kiasma,2003,Skopin kokoelma
?,Sinebrychoffin taidemuseo,1926,Ahlströmin kokoelma
Makean veden kalastaja,Ateneum,2014,Rolando ja Siv Pieraccinin kokoelma
Amor kiduttaa sydämiä,Ateneum,1882,Hovingin kokoelma
Alvar Cawénin muotokuvanaamio,Ateneum,1922,Ahlströmin kokoelma
Mökki ja pari kiveä vedessä,Ateneum,1914,Antellin kokoelmat
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
nimetön ; alastonmalliharjoitelma,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Kohtaus kabuki-näytelmästä,Ateneum,1908,Antellin kokoelmat
Ehtoolliskalkki ja öylättiastia,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
nimetön (maisema),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
"Piirustus ""Luonnon kirjaan""",Ateneum,1917,Aspelin-Haapkylän kokoelma
"Stravinskyn ""Kevätuhrin"" roolihahmoja VIII",Ateneum,2010,Rolando ja Siv Pieraccinin kokoelma
nimetön (maisema),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Hiroshima,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Friom,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
Juopunut sileeni,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Juopunut sileeni,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Valoa pilvien lomasta,Ateneum,1917,Ivar Hörhammerin lahjoituskokoelma
Skogsväg vid Kullo nära Borgå,Ateneum,1915,Antellin kokoelmat
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
nimetön ; luonnos,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Voltaire,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Voltaire,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Kabinettikaappi,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
Liiransoittaja,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Liiransoittaja,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Isä ja minä,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Katua ylittävä nainen,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
Sirkusaihe,Ateneum,1998,Viiva ja väri -ryhmän arkistokokoelma
Kyläkirkko meren rannalla,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Kyläkirkko meren rannalla,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Häämatka,Kiasma,2003,Skopin kokoelma
"Aluskasvillisuudessa, koivujen ja lehtien seassa",Ateneum,no date,Rolando ja Siv Pieraccinin kokoelma
Tumma hetki,Kiasma,2003,Skopin kokoelma
Originaalipiirustus Vänrikki Stoolin tarinain kuvitukseen,Ateneum,1903,Antellin kokoelmat
Lucas van Uden,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Lucas van Uden,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Pikku riiviö,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Painajaisuni ; nuoruuden työ,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Suolakurkku,Ateneum,no date,Tuomo Sepon kokoelma
nimetön (alastonmalliluonnos),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Suursaaren veneitä,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
Puutarha,Kiasma,1997,Kalle Koroma
Katu Pariisissa,Ateneum,2005,Yrjö ja Nanny Kauniston kokoelma
Viides syksy,Kiasma,2003,Skopin kokoelma
luonnos ; nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
luonnos ; nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Kaksoistunturi,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
"Selällään makaavan jalat, Mariano Fortunyn mukaan",Ateneum,2011,Ateneumin ystävien kokoelma
Kylän kermes,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Kylän kermes,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Päät kuutamossa,Ateneum,no date,Rolando ja Siv Pieraccinin kokoelma
Pikari,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
no title,Ateneum,no date,Rolando ja Siv Pieraccinin kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Kerjäläinen,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Lehmän lypsy kallionjyrkänteen suojassa,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Lehmän lypsy kallionjyrkänteen suojassa,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Nanny Kaunisto,Ateneum,2005,Yrjö ja Nanny Kauniston kokoelma
Vaaliliitto ; luonnos,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
?,Sinebrychoffin taidemuseo,1926,Ahlströmin kokoelma
Lukusali,Ateneum,1902,Antellin kokoelmat
Jään ja lumen peittämä kallio,Ateneum,1911,Antellin kokoelmat
Tuntematon,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Tuntematon,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Näköala Bruggen tienoolta,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Näköala Bruggen tienoolta,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Mies pistoolin kanssa,Ateneum,no date,Rolando ja Siv Pieraccinin kokoelma
Yrjö Kaunisto,Ateneum,2005,Yrjö ja Nanny Kauniston kokoelma
Talvimaisema,Ateneum,1993,Wäinö Wallin kokoelma
Koirani vastaa,Ateneum,2003,Skopin kokoelma
Simon de Vos,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Simon de Vos,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
