Muotokuvaluonnos,Ateneum,1953
Maj-Lis Pitkäsen muotokuva,Kiasma,1999
Naisen muotokuva,Sinebrychoffin taidemuseo,2010
Aasi,Ateneum,1989
Melankolia,Kiasma,2003
Wilhelm von Schwerin,Ateneum,1952
Tie kanavan varrella,Sinebrychoffin taidemuseo,1900
luonnoslehtiö,Kiasma,1999
Talvi,Ateneum,1934
Russian II,Kiasma,1977
Talo,Ateneum,2001
"Kaksi sotilasta padan vieressä, vasemmalla kori ja kaksi pulloa, oikealla trumpetti, taustalla kaksi hevosta.",Ateneum,1913
"Vuono-sarja (ääriviivoilla tehty vuono, kiharat pilvet)",Kiasma,2003
Tiainen,Ateneum,2008
Kellokaulakoru,Sinebrychoffin taidemuseo,2002
Muori Strömsundista,Ateneum,1987
Kevätpurolla,Ateneum,2007
"Naismuotokuva, kasvot",Ateneum,1935
Poika luistelee,Ateneum,1987
La guerre et les humoristes (juliste),Ateneum,1920
no title,Kiasma,2013
no title,Kiasma,2003
no title,Kiasma,2003
"Vati, kiinalainen",Sinebrychoffin taidemuseo,1921
Schelden rantoja,Ateneum,1904
Ikkuna,Ateneum,1962
Punertava,Kiasma,1980
Nainen rannalla,Ateneum,1985
"Charles Cotton, Esq.",Ateneum,1919
Kaksi näyttämökohtausta 1600-luvulta,Ateneum,1926
5 alkukirjainta 3. lukuun ja 8 alkukirjainta 4. lukuun,Ateneum,1934
nimetön ; luonnos,Kiasma,1999
no title,Kiasma,2009
"26 opetusmallia, ihmisten päitä ja jäseniä, sidottu vihkoksi",Sinebrychoffin taidemuseo,1900
"Lemminkäinen tulisella järvellä, luonnos",Ateneum,1873
nimetön,Kiasma,1999
Kapteeni Carl Adolf Möllersvärd,Sinebrychoffin taidemuseo,1893
nimetön,Kiasma,1999
nimetön,Ateneum,1997
nimetön,Kiasma,1999
Gallen-Kallela piippuineen,Ateneum,1987
Kuusi litografiaa Lundin tuomiokirkosta,Sinebrychoffin taidemuseo,1889
Musta hevonen,Kiasma,2003
nimetön,Kiasma,1999
Kohtaus tarinasta Kanadehon chusingura (Uskolliset vasallit),Ateneum,1998
En ole kotona,Kiasma,1996
Eroottinen aihe,Ateneum,2011
Noli me tangere,Sinebrychoffin taidemuseo,2012
nimetön ; luonnos,Kiasma,1999
Vakain aikein,Kiasma,2006
Madame Du Barry,Sinebrychoffin taidemuseo,1921
Miehen muotokuva,Sinebrychoffin taidemuseo,1921
Kiinahepo,Kiasma,2003
Saaristomaisema,Ateneum,1916
"Silenius ja Bacchus-lapsi, akatemiaharjoitelma antiikin kipsiveistoksesta",Ateneum,1917
Lukeva nainen,Ateneum,1953
Lohkareita,Kiasma,1978
Kustaa IV Ruotsin kuningas,Sinebrychoffin taidemuseo,1900
"""Sockenskonarna""-näytelmästä",Ateneum,1935
nimetön ; luonnos,Kiasma,1999
Kaksi miestä tuvassa. Kuvitusta Hirvenhiihtäjiin,Ateneum,1958
Helmikuu; jäätynyt kanava,Sinebrychoffin taidemuseo,1900
Omakuva,Ateneum,1924
Alaston,Ateneum,1951
?,Sinebrychoffin taidemuseo,1926
Intialainen miniatyyri ; AIHE: ratsastus kukkivassa maastossa,Sinebrychoffin taidemuseo,1994
nimetön (maisema),Kiasma,1999
Nuorukainen,Ateneum,1926
nimetön,Kiasma,1999
Walter urheilee,Kiasma,2003
"Lemminkäinen, luonnos",Ateneum,1938
Venetsialainen naamio,Ateneum,2000
Nuori mies,Ateneum,1904
Tuntematon,Sinebrychoffin taidemuseo,1900
Sarvipää,Ateneum,1958
no title,Ateneum,2012
Hattupäinen omakuva,Ateneum,1946
Matala tila,Ateneum,1995
Maria di Medici,Sinebrychoffin taidemuseo,1900
Uudet Jumalan Hullut,Kiasma,2004
Lapsi kiikuttaa vauvaa heijassa,Ateneum,1989
Hevoshaka,Kiasma,2003
"”Et tunne minua, mutta olet ehkä joskus kuullut nimeni”, puolisiskoni kirjoitti",Kiasma,2011
"Kalastaja peräsimessä, luonnos teokseen Merellä",Ateneum,1935
"Kosijoiden tulo Pohjolaan ; Originaalipiirustus piirrossarjaan ""Kalewala, Finsk National-dikt, framställd i teckningar af R.W.Ekman""",Ateneum,1873
Canterburyn arkkipiispa William Sancroft,Sinebrychoffin taidemuseo,1900
Nainen lukee kirjaa makuullaan,Ateneum,1989
Pohjalla,Ateneum,1999
Vuohia joella,Sinebrychoffin taidemuseo,1900
Kotka,Ateneum,2001
"Surrealismi-sarja, Uni",Kiasma,2000
Vesimylly,Sinebrychoffin taidemuseo,1901
"Kupumainen kansi, tummansininen, koristeluna vaaleanruskeat liljamaiset kukat ja valkoiset läikät.",Ateneum,1965
Nimetön,Kiasma,2003
"Metsämaisema, jossa kolme lehmää",Ateneum,1890
Gustaf Wilhelm Finnbergin muotokuva,Ateneum,1876
Vergiliusta pilkataan,Sinebrychoffin taidemuseo,1900
Kohtaus öisellä tiellä,Ateneum,1873
no title,Kiasma,2007
nimetön,Kiasma,1999
Intialainen verho,Ateneum,1995
Nuori tyttö,Ateneum,2003
Anton van Dyck,Sinebrychoffin taidemuseo,1900
Kaappi,Ateneum,1968
Laika-koira opastaa taiteen avaruuteen: Muinaisen Egyptin kuvanveisto,Kiasma,1993
"Temppelit, 1991",Kiasma,0
10 valokuvan sarja,Ateneum,1994
Kirkkoveneet,Ateneum,2007
Peilin ääressä,Ateneum,1945
Viikinki,Ateneum,1962
Seisova nainen kori käsivarrellaan,Ateneum,1944
Onyx VIII Stillhet Tystnad,Ateneum,1994
Hattupäinen nainen,Ateneum,1989
"Rantamaisema, taustalla mäenrinteessä torppa, etualalla oikealla suuri kuusi ja lato.",Ateneum,1897
Kirjailijatar Elsa Lindbergin muotokuva,Ateneum,1898
Merirosvolaivat,Ateneum,2001
"""Nils Brantvik"" Haikonselällä",Ateneum,1958
Painijoita Bernin valleilla pääsiäismaanantaina,Sinebrychoffin taidemuseo,1919
"Talonpoikaistyyppejä, 11 lehteä 12 lehden sarjasta, Pieter Quastin mukaan",Sinebrychoffin taidemuseo,1900
Naiset silppuavat lehtiä silkkimadoille,Sinebrychoffin taidemuseo,2008
Ilmestyskirja ; Hän heitti sirppinsä (16),Ateneum,1946
AIHE: Kolme alastonta mieshahmoa sekä polvistuva nainen ; Alaston mies ja polvistunut alaston nainen kääntyneinä toisiinsa päin (kaksipuolinen teos),Ateneum,1913
Hevosia tallissa,Ateneum,1997
"Pääsiäismuna, venäläinen",Sinebrychoffin taidemuseo,2007
Etelä-Ranskasta,Ateneum,1954
Ant. Raphael Mengs.,Sinebrychoffin taidemuseo,1900
Sommitteluluonnos (Kustaa III ja Bellman ym),Ateneum,1935
Uusitestamentillinen maisema (Lukas 20.22),Sinebrychoffin taidemuseo,1919
Kevätmaisema,Ateneum,1915
"Kalevalan kuvitusta, XXXII runo",Ateneum,1941
"nimetön, sarjasta Kuvitteellinen kotiinpaluu",Kiasma,1999
Sienipöytä,Kiasma,2003
Rahakylpy,Kiasma,1993
Rakennustyömaa,Ateneum,1915
Tunturimaisema,Ateneum,1991
Martti Kenttälä,Kiasma,1999
Vente de charité / Thé-concert / Matinée artistique (juliste),Ateneum,1920
Originaalipiirustus Vänrikki Stoolin tarinain kuvitukseen (ruots. painos,Ateneum,1903
"Käsillään polviinsa nojaava paidaton miesmalli, sama figuuri pienempänä sekä käsivarsiharjoitelma",Ateneum,1910
2-86,Ateneum,2003
Näyttelijä Seki Sanjuro III näytelmässä Iseondo koi no minato (Isen tanssilaulu lemmen satamassa),Ateneum,1908
Lakkia käsissään pitelevä poika Niiralasta,Ateneum,1938
Merimiehiä baarissa,Ateneum,1951
Le Gateau des Roys,Sinebrychoffin taidemuseo,1900
Sähisevä kissa ja pakoon luikkiva kissa,Ateneum,1989
Karikatyyripää taiteilija Elias Muukasta,Ateneum,1922
"Muotokuva vanhahkosta herrasta, rintakuva (omakuva?)",Ateneum,1913
Punaisia tulppaaneja,Ateneum,2015
"B.O. Calonius, kaksi karikatyyriä",Ateneum,1983
Ranskalaisia silittäjiä,Ateneum,1925
Harmaat koirat,Ateneum,2008
Kahden rannalla,Ateneum,1965
Kolme kivellä istuvaa lasta Paasosta Lusiin kulkevan tien varrella,Ateneum,1938
Maalaismaisema,Ateneum,1993
"Vanha sotilas, pääharjoitelma",Ateneum,1935
Tuuli,Kiasma,1977
Tanssi tuvassa. Kuvitusta Hirvenhiihtäjiin,Ateneum,1958
Naisen pää,Ateneum,2003
nimetön,Kiasma,1999
Anne-Marie,Kiasma,1983
Silta Venetsiassa,Ateneum,1955
Koulrofobia,Kiasma,2008
Lammen salaisuus,Ateneum,1922
Lepäävä nainen,Ateneum,2011
"Kalevalan kuvitusta, XII runon loppuvignetti",Ateneum,1941
Raitiovaunussa,Ateneum,1974
"""See here a boy gathering lilies..."".Kuvitusta Izaak Waltonin ja Charles Cottonin The Compleat Agler",Ateneum,1919
Ulla ja Kaisa,Ateneum,1953
Noutajat,Kiasma,1999
Istuva poika,Ateneum,1931
?,Sinebrychoffin taidemuseo,1926
Omakuva,Ateneum,2011
Vanhahkon miehen muotokuva,Ateneum,1921
Rakennuksia,Ateneum,2008
"Madonna de la Charité, El Grecon mukaan",Ateneum,2005
?,Sinebrychoffin taidemuseo,1926
Kelkkamäki,Ateneum,1987
Ensimmäinen maalaus juopuneena,Kiasma,1999
Hevonen ja ihmisfiguureja,Ateneum,2008
Puinen uurna,Ateneum,1870
Portti merelle,Ateneum,1977
Sommitelma,Ateneum,1962
Koira ja taluttaja,Ateneum,1989
Storyboard animaatioelokuvaan,Kiasma,2013
Suomenlinnasta,Ateneum,1998
"Asetelma, kannu, ruukku, pullo ja omenoita",Ateneum,2012
Seisova alaston nainen,Ateneum,2012
"Pöydän ääressä istuva nainen, luonnos",Ateneum,1953
Espanjalainen sarja,Kiasma,1993
"Kaapeliauto, Nea Zoi, Romanimatkat - Kreikka",Kiasma,2010
Luonnoskirja (124s),Ateneum,2003
"Kyllikkiä houkutellaan kylälle ; Originaalipiirustus piirrossarjaan ""Kalewala, Finsk National-dikt, framställd i teckningar af R.W.Ekman""",Ateneum,1873
Ammuttu peura,Sinebrychoffin taidemuseo,1919
Väinämöisen soitto- aiheisia luonnoksia molemmilla puolilla paperia,Ateneum,1938
"Kalevalan kuvitusta, VIII runo",Ateneum,1941
Kukka,Ateneum,2008
Enkeli ilmestyy paimenille,Sinebrychoffin taidemuseo,1900
Schelde (Escaut),Ateneum,1938
Anna Wake,Sinebrychoffin taidemuseo,1900
"Lautanen, Japani (?)",Sinebrychoffin taidemuseo,1921
Alastonmalli,Ateneum,1936
Käynti vankilassa,Sinebrychoffin taidemuseo,1900
"Meloni, omenoita ja viinirypäleitä",Sinebrychoffin taidemuseo,1873
Sarjasta Kristuksen kärsimys,Sinebrychoffin taidemuseo,1900
no title,Kiasma,2012
Kevät,Ateneum,1977
Sommitelma 10,Kiasma,1971
Seisova tyttö pikkulapsi käsivarsillaan,Ateneum,1938
Tehdastyöläisiä matkalla kotiin,Ateneum,1991
Sininen kuu II,Kiasma,1982
Ilta Syracusassa,Ateneum,1973
Muotokuvaluonnos,Ateneum,1953
Haahka ; keskeneräinen,Ateneum,1914
Gents WC,Kiasma,1994
Makaava alaston,Ateneum,1953
Herra Gude Gjädden saarnamatka,Ateneum,1889
Pariisin Sacre Coeur,Ateneum,1951
Ränsistynyt turvekattoinen kivirakennus,Ateneum,1874
no title,Ateneum,1938
Luonnoskirja,Ateneum,1926
"Zen-paprika, sarjasta zen - keittiö teokset",Kiasma,2012
Fiesolesta,Ateneum,1991
Munkki,Ateneum,1981
"Stefan Lindfors, Booa 2+2",Kiasma,1994
Miehen muotokuva,Sinebrychoffin taidemuseo,1900
"Italialainen maisema, kopio Claude Lorrainin mukaan",Sinebrychoffin taidemuseo,1889
Lucas van Uden,Sinebrychoffin taidemuseo,1900
Luonnoskirja,Ateneum,1953
Tasainen pinta III,Kiasma,1990
Luonnos 1500-luvun englantilaisesta muotokuvasta,Ateneum,1935
"Nuoret miehet Oleg ja Slava, joista on tullut veljekset orpokodissa, ovat päättäneet olla eroamatta vaikka maailma koettelisi miten, jatkavat yhteistä elämäänsä nyt puna-armeijan laivaston akatemiassa, Kalingradissa",Kiasma,2009
Jan van der Bruggen,Sinebrychoffin taidemuseo,1900
Vuoristolähteellä,Ateneum,1900
Ihme (kuva XIV),Ateneum,2008
Maisema Normandiasta,Ateneum,1948
Omakuva,Kiasma,1999
Luonnoskirja (72s),Ateneum,2003
Luonnos palvelus- tai virkamiehen puvuksi valtiopäiviä varten,Ateneum,1938
Koiranpää ketjuissa,Ateneum,1968
nimetön,Kiasma,1999
luonnoslehtiö,Kiasma,1999
Tanssien kotiin,Kiasma,1995
"""Nummisuutarien"" kuvitusta, kuva siv. 159, Esko ja kraatari Antres tapaavat maantiellä Sakerin,",Ateneum,1935
Niittomies,Ateneum,1925
"Aleksanteri III:n vierailun aikainen ruokalista, luonnos",Ateneum,1935
Apostolien marttyyrikuolema,Sinebrychoffin taidemuseo,1923
Muotokuvaluonnos,Ateneum,1953
Hyvinvointivaltio,Kiasma,1999
Karikatyyri Mukkalasta,Ateneum,2011
Keinussa,Kiasma,1980
nimetön (Hyvinvointivaltio),Kiasma,1999
"Johtaja C. A. Zitting, muotokuvaharjoitelma",Ateneum,1926
Muotokuvaluonnos,Ateneum,1953
Nimetön,Kiasma,1990
Alttarilla,Ateneum,1980
Maisema,Ateneum,1937
Jäämeri,Kiasma,2000
Luonnoskirja (148s),Ateneum,2003
Piha puut,Ateneum,2001
Aidan takana,Ateneum,2013
Käsi,Ateneum,1969
"Salkusta ""Hetkiä menneisyydestä"": Auringon laskiessa - Le Roi Soleil",Ateneum,2003
Heinäsirkka,Ateneum,1958
Poika ryypyllä,Kiasma,2015
Sytytetään pieni valaistumisen liekki vähemmistöön,Kiasma,2014
Sadonkorjuu,Sinebrychoffin taidemuseo,1989
Tuntematon,Sinebrychoffin taidemuseo,1900
Syysmaisema,Ateneum,2005
Neljä suuntaa,Kiasma,1991
"Kreivitär Elisabeth Wachtmeisterin muotokuva, sommitteluharjoitelma",Ateneum,1935
Kolme harjoitelmaa tuohikontista,Ateneum,1897
Taiteilijan pojan muotokuva (Heikki Järnefelt),Ateneum,1913
"Kaksi miestä, toisella nuija",Ateneum,1938
Huuhkaja,Ateneum,1928
Lorenzo de Medici,Sinebrychoffin taidemuseo,1900
Ryysyrannan torppa Petkeljärven töyräällä. Kuvitusta Ilmari Kiannon romaaniin Ryysyrannan Jooseppi,Ateneum,2006
Taiteilijan perhe,Ateneum,1942
nimetön (maisema),Kiasma,1999
Omakuva,Ateneum,1965
Äiti ja lapsi,Ateneum,1900
Ju-ju,Kiasma,2010
"Harjoitelma graafikoiden ""luolasta""",Ateneum,2008
Lehmä öljyssä,Kiasma,1998
?,Sinebrychoffin taidemuseo,1919
Lasimaljaa kohottava mies,Sinebrychoffin taidemuseo,1900
"AIHE: Ateria, kaksi naista ja neljä lasta pöydän ympärillä",Ateneum,1921
"Ilmarisen koti-ikävä ; Originaalipiirustus piirrossarjaan ""Kalewala, Finsk National-dikt, framställd i teckningar af R.W.Ekman""",Ateneum,1873
Sarjasta Hiljainen järvi,Kiasma,2003
Viisaat neitsyet ja tyhmät neitsyet valmistautuvat häihin,Sinebrychoffin taidemuseo,1900
Tupakoivia talonpoikia,Sinebrychoffin taidemuseo,1900
nimetön (Toinen tulemnen),Kiasma,1999
Katolinen pappi,Ateneum,1967
no title,Ateneum,2004
Valkohilkkainen eukko,Ateneum,1967
Journée de Puy de Dôme Paquetage du soldat  23 Janvier 1916 (juliste),Ateneum,1920
nimetön,Kiasma,2003
Amor vesillä joutsenten vetämänä,Ateneum,1938
nimetön ; luonnos (kaksipuolinen),Kiasma,1999
Merimaisema kuutamolla,Ateneum,1893
Exlibris Hugo Gosterka,Ateneum,1999
Naisen muotokuva,Sinebrychoffin taidemuseo,1921
nimetön (omakuva),Kiasma,1999
Rukoileva munkki,Sinebrychoffin taidemuseo,1945
Keisari Ferdinand I,Sinebrychoffin taidemuseo,1900
Varjo,Kiasma,1983
Maisemaharjoitelma,Ateneum,1937
no title,Kiasma,2007
Originaalipiirustus Vänrikki Stoolin tarinain kuvitukseen,Ateneum,1903
Kesän aaltoja,Ateneum,1987
Mädchenzimmer II,Ateneum,1967
Vuokkoja,Ateneum,2008
Kuningatar Hedvig Eleonora,Sinebrychoffin taidemuseo,1921
"Miesmalli, akatemiaharjoitelma",Ateneum,1876
Kaislankokoojat,Ateneum,1940
Rokokoo,Kiasma,2014
Allegoria,Sinebrychoffin taidemuseo,1919
Maalaistalon piha,Ateneum,1995
Vaeltajalinnut,Ateneum,1919
Raikulipoika ; äänilevyn suojakansi,Kiasma,1999
"Taiteilijan vaimon Ellan Edelfeltin muotokuva, profiili",Ateneum,1935
Laika-koira opastaa taiteen avaruuteen: Muinaisen Egyptin kuvanveisto,Kiasma,1993
Malli,Ateneum,1948
Kuppipari Tête à tête- alustalla,Sinebrychoffin taidemuseo,1921
Nainen ja kirjoitustaulua pitelevä Amor,Ateneum,1938
Pappi Ippenin elämäkerta (osa rullasta),Ateneum,1919
"Hattupäinen nainen, harjoitelma",Ateneum,1950
Lampaat rivissä,Ateneum,1913
nimetön,Kiasma,1999
Oopperassa,Ateneum,1997
Ilves,Ateneum,1994
"Sapera tyttö, Jaisalmerin alue, Romanimatkat - Intia",Kiasma,2010
Viivapoljento,Ateneum,1975
no title,Kiasma,2008
no title,Kiasma,2004
no title,Kiasma,2005
Jätkän kuolema,Kiasma,1999
La Tauromaquia,Sinebrychoffin taidemuseo,1965
Salkusta: Architettura ed ornati della loggia del Vaticano,Sinebrychoffin taidemuseo,2011
Kylämaisema,Ateneum,2003
nimetön (tytön profiili),Ateneum,2003
"Sisällysluettelon 1. sivun ylävinjetti, originaalipiirustus Vänrikki Stoolin tarinain kuvitukseen",Ateneum,1903
"""Nummisuutarien"" kuvitusta, kuva siv. 57, Kreeta morsiuspuvussa",Ateneum,1935
Naurava talonpoika,Sinebrychoffin taidemuseo,1919
Theodore Vanloon,Sinebrychoffin taidemuseo,1919
Hummeriasetelma,Ateneum,1958
Isoäiti,Ateneum,1915
Pohjanmeren rannikkoa,Ateneum,1954
Höyrylaiva jäissä,Ateneum,1928
Vanha mylly,Sinebrychoffin taidemuseo,1919
nimetön (maisema),Kiasma,1999
Maria Teresia,Sinebrychoffin taidemuseo,1900
Luonnos J. L. Runebergin muistopatsaaksi,Ateneum,1889
Satama,Ateneum,2008
"Karkku, Suoniemi",Ateneum,1875
Jakob Ernst Marcus,Sinebrychoffin taidemuseo,1900
Rantamaisema,Ateneum,1993
No. 7,Kiasma,2007
Lukeva tyttö,Ateneum,1987
Lassi korjaa kelaa,Kiasma,1999
Kaksi sotilasta istuu kivillä,Sinebrychoffin taidemuseo,1919
Relief,Kiasma,2003
Jaala satamassa,Ateneum,1987
Arktinen maisema,Kiasma,1999
"Köynnöksenkantajia, asentoluonnoksia Tampereen tuomiokirkon lehterikaiteen maalauksiin",Ateneum,1987
Kesä,Ateneum,1964
Kunniakirjan tms. ehdotus,Ateneum,1938
Hiawatha,Kiasma,1996
Hedelmämalja,Sinebrychoffin taidemuseo,2002
Pierre Mignardin omakuva,Sinebrychoffin taidemuseo,1919
alastomia figureja piirustuksen opetusta varten,Sinebrychoffin taidemuseo,1891
Vain talon asukkaille!,Kiasma,2003
Sisällysluettelo,Kiasma,2012
Sisällysluettelo,Kiasma,2012
"Marino Zorzi palatsissaan, Venetsia, teemasta ""Veden kätkemiä huoneita""",Kiasma,2015
Vanhan miehen puolivartalokuva (akatemiaharjoitelma),Ateneum,1910
nimetön,Kiasma,1999
Kohtaus kabuki-näytelmästä,Ateneum,1908
"Uimarengas, Kansankoti ja marginaali -sarja",Kiasma,1999
Talvi,Ateneum,1908
Svenska fåglar (ilmestyi vihkoina vuosina 1828-38),Ateneum,1957
Yksinäisyys,Ateneum,2008
Naisen muotokuva,Sinebrychoffin taidemuseo,1921
Silta,Ateneum,1958
"Perhekuva, taustalla Turun tuomiokirkko",Ateneum,1991
Mustaa ja okraa I,Ateneum,1986
nimetön,Kiasma,1999
Kuolema,Ateneum,1919
nimetön,Kiasma,1999
Rouva Anni Lagerborg,Ateneum,2001
Pietarsaaren tori,Ateneum,1961
La Tauromaquia,Sinebrychoffin taidemuseo,1965
Nature Vivante,Kiasma,2000
Hopeinen kynttilänjalka,Sinebrychoffin taidemuseo,2002
Nimetön,Kiasma,1990
Rokan ovi,Kiasma,1981
Nälkä,Kiasma,1999
Seisova alaston,Ateneum,1989
Kuoleva Leonardo da Vinci Frans I:n käsivarsilla,Sinebrychoffin taidemuseo,1919
Dorothea Maria Losch,Ateneum,1873
Kohtalokas kädenpuristus,Kiasma,2002
no title,Kiasma,2013
nimetön,Kiasma,1999
Alppikoski,Sinebrychoffin taidemuseo,1919
Conradus Detlev a Dehn,Sinebrychoffin taidemuseo,1919
Enkelten ilmestys paimenille,Ateneum,1919
Ukkospilvi,Ateneum,2003
Andrée,Ateneum,1973
Viheriöivä kukkula,Sinebrychoffin taidemuseo,1900
Kahvipannu,Ateneum,2003
Maisema Kurun Leppälahdesta ; keskeneräinen,Ateneum,1890
Nuori soutava nainen,Ateneum,1935
Neiti de Geer,Sinebrychoffin taidemuseo,1921
nimetön (Lämmin päivä),Kiasma,1999
Lyn 29 sept 1994,Kiasma,1995
Suisidaalinen sarja: Seiväshyppääjä,Kiasma,1999
Kalusto,Sinebrychoffin taidemuseo,1921
Reviiri,Kiasma,2010
Kynttilänjalka,Sinebrychoffin taidemuseo,2002
Kylä,Ateneum,2008
Poikaa pestään,Ateneum,1936
"Hautakivi, kuva n:o 14 opetussarjassa Grunder i Teckna och Rita",Ateneum,1956
Reliefi professori Kalevi Virkkalan mitalia varten,Ateneum,2014
Sateenkaari,Ateneum,1898
"Kohtaus Pyhän Fransiskuksen elämästä, kuvitus kokonaisuuteen: Les petites fleurs de Saint-Francois",Ateneum,2012
John Locke,Sinebrychoffin taidemuseo,1900
Pfalzin kreivi Wolfgang Wilhelm,Sinebrychoffin taidemuseo,1900
C.L. Engelin rintakuva,Sinebrychoffin taidemuseo,1872
Musta bambu,Kiasma,1981
Suuri särkynyt kalliolohkare ja pieniä kuusia,Ateneum,1890
Flyygelin ääressä,Ateneum,1916
Kuunari Hoppet ankkurissa Rödhamnissa Ahvenanmaalla 26.6.1853,Ateneum,1889
Tyttö ja kukka,Ateneum,1968
Tuntematon,Sinebrychoffin taidemuseo,1900
Kabuki-näyttelijän roolikuva,Ateneum,1908
Vähemmistöpöytä,Kiasma,2009
In memorian Impi Marjatta Gallen,Ateneum,1922
Ruska,Ateneum,1979
Vaakuna ja kypärä,Ateneum,1956
Gefallene Reiter,Ateneum,1919
Pääskyt,Ateneum,2000
Lintu verkossa,Kiasma,1982
Metsämaisema,Ateneum,1890
Allegorinen kohtaus,Ateneum,1913
Tuntematon,Sinebrychoffin taidemuseo,1900
Pikari,Sinebrychoffin taidemuseo,1921
Nuoren naisen sivukuva,Ateneum,1992
Piipunpolttaja ikkunassa,Sinebrychoffin taidemuseo,1900
Maisema ladon ovelta,Ateneum,2003
Sorbas,Ateneum,1998
Aleksis Kiven Kanervalan kuvitusta (3) ; Keinu,Ateneum,1944
Kaksi siluettia Erik Johan Löfgrenistä,Ateneum,1938
"Nimetön, ""Ajattelin juuri sinua""",Kiasma,1990
Lady Guldeforde,Sinebrychoffin taidemuseo,1919
"Muotokuvaluonnoksia Axel Gallenista, viisi päätä",Ateneum,1922
Näyttelijä Arashi Kichisaburo III näytelmässä Kagamiyama hiyoku no sugatami (Kagami-vuoren rakastavaiset),Ateneum,1908
Wounded Knee ; julisteluonnos,Kiasma,1999
nimetön,Kiasma,1999
"""Satu seitsemästä sisaruksesta"", luonnos Haeggströmin sisarusten ryhmämuotokuvaa (1862) varten",Ateneum,1873
Apollo befrias av Venus,Sinebrychoffin taidemuseo,1919
Vehmas ranta,Ateneum,2001
Veneranta,Ateneum,2001
nimetön (maisema),Kiasma,1999
Valkoinen neliö,Kiasma,2003
"Suuri asetelma, jossa yksitoista esinettä tondossa",Ateneum,2012
no title,Sinebrychoffin taidemuseo,1910
Zdravnevon jokiranta,Ateneum,1930
Kyläläisiä,Ateneum,2003
Lasten kutsut,Ateneum,1989
Pitkäperjantai Amsterdamissa,Kiasma,1999
Nimetön,Kiasma,1996
"Filippo Lippin omakuva, kopio",Ateneum,1904
Selin kävelevä mies kävelykepin kanssa,Ateneum,1989
Lapsi seimessä,Ateneum,2008
Tukipylväät I,Kiasma,2003
?,Sinebrychoffin taidemuseo,1926
"Luonnoskirja harmaissa kangaskansissa, 50 lehteä",Ateneum,1948
"nimetön ; luonnos ""Im memoriam"" -piirustukseen",Kiasma,1999
Pitkä tukka,Kiasma,2007
Kaukolanharju auringonlaskun aikaan,Ateneum,1976
Lamppu sytytetään,Ateneum,1945
Pitkätukkainen,Ateneum,2006
Tanssijatar nro 3,Ateneum,2008
Kyntäjä,Ateneum,1943
Asetelma,Ateneum,2008
Merenrantaa,Ateneum,2001
Jumalanpalvelus leirissä,Sinebrychoffin taidemuseo,1900
Jalka- ja käsitutkielmia,Ateneum,1889
Jeesuksen kärsimyshistoria,Sinebrychoffin taidemuseo,1900
Rantakallioita myrskyssä,Sinebrychoffin taidemuseo,1889
Eva Törngrenin muotokuva,Ateneum,1981
Ritarikannus II,Kiasma,2010
no title,Sinebrychoffin taidemuseo,1910
Studie av ett källarvalv med kistor t.v. och säckar,Ateneum,1913
La Maman,Sinebrychoffin taidemuseo,1919
Seisova miesmalli,Ateneum,1935
Ihmissusi,Kiasma,1999
no title,Kiasma,2004
nimetön (äidin muotokuva?),Kiasma,1999
Strassburg,Ateneum,1931
Apostolit Tuomas ja Andreas,Sinebrychoffin taidemuseo,1919
Keskeneräinen,Kiasma,2014
Tytön muotokuva,Sinebrychoffin taidemuseo,1921
Pilvipouta,Ateneum,1980
"Köynnöstä nostava poika selin, luonnos poikaan Tampereen tuomiokirkon urkulehterin alta",Ateneum,1987
Ikkuna,Ateneum,1956
Metsämaisema,Ateneum,1931
Istuva malli,Ateneum,1987
Kristallimaljakko,Ateneum,2001
Miehen muotokuva,Sinebrychoffin taidemuseo,1900
no title,Sinebrychoffin taidemuseo,1910
Härän taltuttajat,Ateneum,1919
Hiekkaisella mäellä kulkeva tie,Ateneum,1890
"Pääsiäismuna, venäläinen",Sinebrychoffin taidemuseo,2007
nimetön (maisema),Kiasma,1999
"Korkealta nähty maisema, oikealla joki, keskellä maantie, joka johtaa kuvan keskellä olevaan kirkonkylään.",Ateneum,1890
Omakuva,Ateneum,1976
nimetön,Kiasma,1999
Luonnoskirja (82s),Ateneum,2003
Tulos puhuu puolestani,Kiasma,1993
"Kipsinen miehen rintakuva, akatemiaharjoitelma",Ateneum,1944
"Sisäkuva Finströmin kirkosta, avoimesta ovesta näkyvä penkinkaide",Ateneum,1874
Naisen muotokuva,Ateneum,1929
"Korkea taivas maiseman yllä, harjoitelma",Ateneum,1890
Kiiltävä haarniska (1),Kiasma,2015
Kuvitusluonnos Esaias Tegnérin teokseen Frithiofs saga,Ateneum,2011
"26 opetusmallia, ihmisten päitä ja jäseniä, sidottu vihkoksi",Sinebrychoffin taidemuseo,1900
Omakuva,Ateneum,1991
Justus Suttermans,Sinebrychoffin taidemuseo,1900
Sarjasta Rakas pimeys,Kiasma,2012
Piirustus,Ateneum,1972
Lukeva nainen,Ateneum,1937
no title,Kiasma,2015
7/75,Ateneum,1993
Pikari,Sinebrychoffin taidemuseo,1921
Rannikkomaisema rakennuksineen ja aluksineen,Ateneum,1944
Kaksi poikaa kynttilän valossa,Ateneum,2008
Luonnoskirja nro 2,Ateneum,2015
